tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_lon, tweet_lat, tweet_text, tweet_url,label,location
'592591199799652352',Mon Apr 27 07:28:46 +0000 2015,NUNROLA,255443639,en,100.569904,13.847831,Please donate for nepal #PrayForNepal,https://twitter.com/NUNROLA/status/592591199799652352,Not Relevant,Nepal
'592591200307130368',Mon Apr 27 07:28:46 +0000 2015,manojksharma2,338872040,en,72.876656,19.201929,@narendramodi we Indians will always thankful to u and ur team &amp; all our soldiers the way they are serving in Nepal #ThankYouPM we love u.,https://twitter.com/manojksharma2/status/592591200307130368,Not Relevant,Nepal
'592591233521819648',Mon Apr 27 07:28:54 +0000 2015,SaurabhB69,1363944578,en,77.599623,12.910405,Grt work kids.  https://t.co/oYeRky4lEC,https://twitter.com/SaurabhB69/status/592591233521819648,Response Efforts,Nepal
'592591312173412352',Mon Apr 27 07:29:13 +0000 2015,tweets_24x7,3151429344,en,103.783484,1.257021,@Being_Humor  @Garimaa_ @DiwakarKothari_ @bhaiyyajispeaks @Jal_Kukdi @kancha_bhauoo @AjiHaaan @coolfunnytshirt plzRT https://t.co/oQ7mAXxGVr,https://twitter.com/tweets_24x7/status/592591312173412352,Not Relevant,Nepal
'592591547385847808',Mon Apr 27 07:30:09 +0000 2015,SrdShri,2414940971,en,82.063952,26.25755,"Morons who are saying that PM is helping #Nepal bcz its a Hindu state, They must remember &gt;75% evacuated in #Yemen were muslims! #ThankYouPM",https://twitter.com/SrdShri/status/592591547385847808,Not Relevant,Nepal
'592591865343442944',Mon Apr 27 07:31:25 +0000 2015,singhkaranbrar,318945905,en,75.660502,31.639425,"@iamsrk My Prayers with all those affected by #NepalEarthquake . Feeling sad for them those lost their lives &amp; #ThankYouPM for helping them""",https://twitter.com/singhkaranbrar/status/592591865343442944,Not Relevant,Nepal
'592591998239969281',Mon Apr 27 07:31:56 +0000 2015,jswillx,799679485,en,151.198521,-33.880228,"Proof the only thing that should divide us is the sea, Touching tribute 2 the #NepalQuake victims at Martin Place http://t.co/R3f7pDXZXc",https://twitter.com/jswillx/status/592591998239969281,Other Relevant Information,Nepal
'592592127382593536',Mon Apr 27 07:32:27 +0000 2015,SrdShri,2414940971,en,82.063952,26.25755,"""#NepalEarthquake  Nepal received 40 large tents, 1400 blankets, 50 tonnes of water yesterday #ThankYouPM @narendramodi""",https://twitter.com/SrdShri/status/592592127382593536,Response Efforts,Nepal
'592592216410849280',Mon Apr 27 07:32:48 +0000 2015,aizattazia,194895540,en,101.712207,3.151566,"Btw bosir, #PrayForNepal . Hope everything gonna be alright soon. @bosirnath",https://twitter.com/aizattazia/status/592592216410849280,Not Relevant,Nepal
'592592231749570560',Mon Apr 27 07:32:52 +0000 2015,mptravers,121465874,en,-2.728045,50.703779,Not often that a leading Newspaper will headline with a call for prayers @Independent  #prayforNepal @OrpingtonBC https://t.co/dx3LpC4lgj,https://twitter.com/mptravers/status/592592231749570560,Not Relevant,Nepal
'592592960803479552',Mon Apr 27 07:35:46 +0000 2015,AnggaAdiWijaya,292139731,en,115.089293,-8.108865,"God knows,God listen what's happening in Nepal_Ê7 #Pray#For#Nepal @ SEPUTARAN- KODYA https://t.co/lPAJcavkmU",https://twitter.com/AnggaAdiWijaya/status/592592960803479552,Not Relevant,Nepal
'592593280979869696',Mon Apr 27 07:37:02 +0000 2015,mamta_rao12,432702176,en,77.573427,12.906049,Help if u can https://t.co/mfzCgq1QGj,https://twitter.com/mamta_rao12/status/592593280979869696,Response Efforts,Nepal
'592593345748332547',Mon Apr 27 07:37:18 +0000 2015,Isatopes,394228084,en,0.141708,52.205193,Bit fucked how I've seen more about Bruce Jenner doing his thing then the earthquake in Nepal #Priorities,https://twitter.com/Isatopes/status/592593345748332547,Not Relevant,Nepal
'592593416636104704',Mon Apr 27 07:37:35 +0000 2015,singhkaranbrar,318945905,en,75.660502,31.639425,My Prayers with all those affected by #NepalEarthquake #ThankYouPM for helping them in their tough time wht a great PM we have @narendramodi,https://twitter.com/singhkaranbrar/status/592593416636104704,Not Relevant,Nepal
'592593562966962176',Mon Apr 27 07:38:09 +0000 2015,Ritu67Ritu,1614429666,en,77.190691,28.585625,@prabhasp i took it from @EconomicTimes.   https://t.co/ImrS1SHVpH,https://twitter.com/Ritu67Ritu/status/592593562966962176,Not Relevant,Nepal
'592593758085984258',Mon Apr 27 07:38:56 +0000 2015,akipid90,2401315764,en,77.108419,28.712613,@KushalT2803  its a humble request PLZ Tel your fan #PrayForNepal m also your crazy fan ur fan need your Support__F__F__F__F__F__F__F__F__F__F__F__F__F__F,https://twitter.com/akipid90/status/592593758085984258,Not Relevant,Nepal
'592594131433574400',Mon Apr 27 07:40:25 +0000 2015,trendinaliaNO,1408418168,en,12.6654,64.5565,1. #BestFandomCA2015 2. Real Madrid 3. #2nba 4. Nepal 5. Everton  2015/4/27 09:36 CEST #trndnl http://t.co/6sjsp7X8c6,https://twitter.com/trendinaliaNO/status/592594131433574400,Not Relevant,Nepal
'592594288380370945',Mon Apr 27 07:41:02 +0000 2015,mo_hit,33610104,en,55.385719,25.132506,Great news!  https://t.co/R4baafpPXb,https://twitter.com/mo_hit/status/592594288380370945,Not Relevant,Nepal
'592594605352292352',Mon Apr 27 07:42:18 +0000 2015,avinash_j_singh,3132531130,en,29.923178,-29.164964,Well done @GiftoftheGivers  https://t.co/tiLfI3tZg0,https://twitter.com/avinash_j_singh/status/592594605352292352,Not Relevant,Nepal
'592594685274775552',Mon Apr 27 07:42:37 +0000 2015,SamanthaMI,25467954,en,29.369891,-3.387898,Please. I'm tired of rolling my eyes at #EAC tweeting about #Nepal without mentioning #Burundi #burundielections2015 https://t.co/ZiCnevCtXQ,https://twitter.com/SamanthaMI/status/592594685274775552,Not Relevant,Nepal
'592594819312037888',Mon Apr 27 07:43:09 +0000 2015,trendinaliaKE,1409839502,en,37.9039,-0.0244,Did you know that #Nepal was Trending Topic on Sunday 26 for 3 hours in Kenya? http://t.co/P5WMhwtwdR #trndnl,https://twitter.com/trendinaliaKE/status/592594819312037888,Not Relevant,Nepal
'592594854418522113',Mon Apr 27 07:43:17 +0000 2015,Guestnice,198860621,en,152.986288,-27.378117,"Even though we've never met but I wish all of you safe and be strong. #Nepal @ __F_ÀCPray for ""NEPAL"" __B https://t.co/DtdStmzy7q",https://twitter.com/Guestnice/status/592594854418522113,Not Relevant,Nepal
'592598405526003713',Mon Apr 27 07:57:24 +0000 2015,PlessisJacques,850577042,en,28.267431,-26.177802,Missing https://t.co/ptwcyyuCXi,https://twitter.com/PlessisJacques/status/592598405526003713,Urgent Needs,Nepal
'592598667179073536',Mon Apr 27 07:58:26 +0000 2015,jasleen_chhabra,2713701522,en,80.894009,26.797255,Golden Temple sending 1 lakh food packages to Nepal everyday!  #proud God bless u alll.. Where r those IDIOTS selling Christ Buddhist Hindu?,https://twitter.com/jasleen_chhabra/status/592598667179073536,Volunteer or professional services,Nepal
'592602182542880768',Mon Apr 27 08:12:24 +0000 2015,PlessisJacques,850577042,en,28.267479,-26.177761,French also missing https://t.co/nIsgFeci7P,https://twitter.com/PlessisJacques/status/592602182542880768,Not Relevant,Nepal
'592604501342822400',Mon Apr 27 08:21:37 +0000 2015,ycrinzin,185233299,en,91.504323,26.795036,"My only message to the Nepalese right now! ""Stay strong"" __F__F__F #nepalearthquake @ Samdrup Jongkhar,Û_ https://t.co/1s0j9kuD2m",https://twitter.com/ycrinzin/status/592604501342822400,Not Relevant,Nepal
'592606635329134593',Mon Apr 27 08:30:06 +0000 2015,farhanknight,70641005,en,73.1241,18.441782,"Our dharmic, theirs culprit ;-) https://t.co/Pptmu3s5eR",https://twitter.com/farhanknight/status/592606635329134593,Not Relevant,Nepal
'592609862019780608',Mon Apr 27 08:42:55 +0000 2015,sanjaycsk,289279037,en,77.029323,11.025398,God please save them #NepalEarthquake,https://twitter.com/sanjaycsk/status/592609862019780608,Not Relevant,Nepal
'592612693586022401',Mon Apr 27 08:54:11 +0000 2015,feiby_jostein,2981259878,en,107.59725,-6.919168,God help.Nepal #NepalQuake,https://twitter.com/feiby_jostein/status/592612693586022401,Not Relevant,Nepal
'592613118217359360',Mon Apr 27 08:55:52 +0000 2015,deepanshu0807,3006730428,en,77.026759,28.434559,"India has shown true concern at this tragedic point of nepal, again proved that  ""saare jahan se acha, hindustan hamara""! :) #IndiaWithNepal",https://twitter.com/deepanshu0807/status/592613118217359360,Not Relevant,Nepal
'592613133878829057',Mon Apr 27 08:55:55 +0000 2015,AjendraO,2921404326,en,77.271926,28.723922,"Massive dezaster of Nepal,may God fullfil sharply.",https://twitter.com/AjendraO/status/592613133878829057,Not Relevant,Nepal
'592616826586079232',Mon Apr 27 09:10:36 +0000 2015,anilkandari1234,3022387976,en,77.07261,28.611521,I am   very very happy  any more time coming now earthquakes #NepalEarthquake http://t.co/xvYJT5uJmJ,https://twitter.com/anilkandari1234/status/592616826586079232,Not Relevant,Nepal
'592618069677068288',Mon Apr 27 09:15:32 +0000 2015,JaiPrakashMis16,2367843762,en,81.948417,27.122715,Earthquakes in Nepal.........oh god http://t.co/mox1I5owRv,https://twitter.com/JaiPrakashMis16/status/592618069677068288,Not Relevant,Nepal
'592622468243660801',Mon Apr 27 09:33:01 +0000 2015,haz_Zain,2972794154,en,75.952262,11.06177,@aliaa08 dont put price fr thier needs....let's hold their hand... #NepalQuakeRelief,https://twitter.com/haz_Zain/status/592622468243660801,Not Relevant,Nepal
'592622691523305472',Mon Apr 27 09:33:54 +0000 2015,EsjayG,25475991,en,174.692817,-36.918221,Because that's 'news' https://t.co/mherzXYwug,https://twitter.com/EsjayG/status/592622691523305472,Not Relevant,Nepal
'592623748634677248',Mon Apr 27 09:38:06 +0000 2015,haz_Zain,2972794154,en,75.952261,11.061769,celebrities. .BE D INSPRATN T WRLD....@aliaa08 @AnupamPkher @AnushkaSharma @BeingSalmanKhan @dulQuer @sachin_rt @imVkohli  #NepalQuakeRelief,https://twitter.com/haz_Zain/status/592623748634677248,Not Relevant,Nepal
'592624979436380160',Mon Apr 27 09:43:00 +0000 2015,VaishinaviDevi,578898433,en,174.792973,-41.316292,"I might have not shared sardar jokes, but it feels good to share this one_ã7_ÀB.. #HELPNEPAL #NepalQuake #BeingIndian http://t.co/dBPK8dZgoY",https://twitter.com/VaishinaviDevi/status/592624979436380160,Not Relevant,Nepal
'592624987640475648',Mon Apr 27 09:43:02 +0000 2015,devang4737,60915115,en,72.83739,21.206537,Prayers #Nepal http://t.co/PZrSm1LfB0,https://twitter.com/devang4737/status/592624987640475648,Not Relevant,Nepal
'592625232365518848',Mon Apr 27 09:44:00 +0000 2015,trendinaliaPNQ,1503988453,en,73.8538,18.5317,Did you know that 'Kathmandu' was Trending Topic on Sunday 26 for 8 hours in Pune? http://t.co/MNdZ8724oL #trndnl,https://twitter.com/trendinaliaPNQ/status/592625232365518848,Not Relevant,Nepal
'592626905804709888',Mon Apr 27 09:50:39 +0000 2015,danavparker1,1711632553,en,-87.689432,41.922745,Sending love to Nepal. What an absolute tragedy. #NepalQuake _ü__F,https://twitter.com/danavparker1/status/592626905804709888,Not Relevant,Nepal
'592628194467049472',Mon Apr 27 09:55:46 +0000 2015,athieratheist,1442078376,en,-0.061068,51.51915,God is a ruthless murdering scumbag. And his farts smell.  https://t.co/TGeVgaPPRr,https://twitter.com/athieratheist/status/592628194467049472,Not Relevant,Nepal
'592628984006873088',Mon Apr 27 09:58:54 +0000 2015,Amynove,184365535,en,77.61886,12.939523,@rahulkanwal..  I think we should just bother about helping people in need for now. #helpnepal #NepalQuake,https://twitter.com/Amynove/status/592628984006873088,Not Relevant,Nepal
'592630142515548160',Mon Apr 27 10:03:31 +0000 2015,rsyashasvi,83778308,en,77.069534,28.48194,"All those who were asking whether I gave the correct link to donate for #NepalQuakeRelief, please see _ã7 and donate https://t.co/grcRAg1Umz",https://twitter.com/rsyashasvi/status/592630142515548160,Response Efforts,Nepal
'592631079229501440',Mon Apr 27 10:07:14 +0000 2015,ksvenu247,2984339761,en,77.632377,12.969298,I think u right noe for cash donations https://t.co/srJl8RmvOS,https://twitter.com/ksvenu247/status/592631079229501440,Response Efforts,Nepal
'592633341502881792',Mon Apr 27 10:16:13 +0000 2015,hari_paudel48,441208512,en,83.464215,27.698547,@brb_laaldhwoj here the news about volcano effect the gorkha..is it true..,https://twitter.com/hari_paudel48/status/592633341502881792,Other Relevant Information,Nepal
'592633673012371457',Mon Apr 27 10:17:32 +0000 2015,RRustogi,143434027,en,-82.208501,27.892946,Mass state in Nepal. No monetary help from the U.S. Still http://t.co/FNiRbG2nhU,https://twitter.com/RRustogi/status/592633673012371457,Other Relevant Information,Nepal
'592634475437236224',Mon Apr 27 10:20:44 +0000 2015,BryanWeaverDC,81921672,en,-77.043442,38.923194,God bless CNN's @drsanjaygupta  He stopped reporting in Nepal &amp; is performing surgery in a local triage hospital under primitive conditions.,https://twitter.com/BryanWeaverDC/status/592634475437236224,Response Efforts,Nepal
'592634819902840832',Mon Apr 27 10:22:06 +0000 2015,_CasuallyMe,350004554,en,-81.462115,28.417784,this is insaneÛ_ https://t.co/oHvyflWFCV,https://twitter.com/_CasuallyMe/status/592634819902840832,Not Relevant,Nepal
'592635326042087424',Mon Apr 27 10:24:07 +0000 2015,larryau,54560396,en,-1.262385,51.763144,"My friend from Nepal at @UniofOxford started this to personally help those affected, please support! https://t.co/gvMtYJ536H",https://twitter.com/larryau/status/592635326042087424,Response Efforts,Nepal
'592637782679527424',Mon Apr 27 10:33:52 +0000 2015,sailpro99,17232452,en,-73.983334,40.767988,Two @SavetheChildren rock stars on @CNN w/@cm talking about #NepalQuakeRelief http://t.co/by07UwSHoX,https://twitter.com/sailpro99/status/592637782679527424,Response Efforts,Nepal
'592638754034159616',Mon Apr 27 10:37:44 +0000 2015,lizcerasuolo,148336338,en,-71.36154,42.470431,I weep with Nepal.,https://twitter.com/lizcerasuolo/status/592638754034159616,Not Relevant,Nepal
'592638824074715136',Mon Apr 27 10:38:01 +0000 2015,nicks_663,18023990,en,72.81479,19.131695,"Yeah ....,, wen God spoke against #SoulVultures  https://t.co/3puK3LdNUM",https://twitter.com/nicks_663/status/592638824074715136,Not Relevant,Nepal
'592641603564474368',Mon Apr 27 10:49:03 +0000 2015,yogeshins,236819736,en,77.341801,28.564489,"My heartfelt condolences to, who have lost their dear and near ones in India and Nepal Very thankful to Modi and Ramdev to take action first",https://twitter.com/yogeshins/status/592641603564474368,Not Relevant,Nepal
'592642102602895360',Mon Apr 27 10:51:02 +0000 2015,kristinaallen08,2857786294,en,-1.579748,53.823165,"I've written a song for Nepal to help them get through hard times, I'm half Nepali I was thinking if you'd like to be a part of it @iamwill",https://twitter.com/kristinaallen08/status/592642102602895360,Not Relevant,Nepal
'592645763307479040',Mon Apr 27 11:05:35 +0000 2015,Swati_Harry,754936662,en,92.741145,11.65556,"How fickle nature can be the lifeline of #Nepal turns upside down many injured,many lost their lives lots r still missing #NepalEarthquake",https://twitter.com/Swati_Harry/status/592645763307479040,Not Relevant,Nepal
'592646990028214273',Mon Apr 27 11:10:27 +0000 2015,BlairHenry1,1248464893,en,-81.312622,43.010753,"In a country filled with temples and spirituality, prayers did not prevent this. Money may be more appropriate https://t.co/aRQtX3a9jW",https://twitter.com/BlairHenry1/status/592646990028214273,Not Relevant,Nepal
'592647681681395712',Mon Apr 27 11:13:12 +0000 2015,Gatorgirl4vr,415378018,en,-80.737829,35.370959,Dear God send your healing grace &amp; miracles upon #Nepal,https://twitter.com/Gatorgirl4vr/status/592647681681395712,Not Relevant,Nepal
'592658321456439297',Mon Apr 27 11:55:29 +0000 2015,RajChoudhary_,216899954,en,86.15768,22.787621,"Imagine Kejriwal was PM during Nepal #earthquake, His statement would have been ""Hum kuch nahin kar sakte Ji, Army President ke under hai.",https://twitter.com/RajChoudhary_/status/592658321456439297,Not Relevant,Nepal
'592659034643234816',Mon Apr 27 11:58:19 +0000 2015,smanian11,406793928,en,49.313335,25.140259,"""@IndiaToday: Nepal quake survivor: I went there for peace but faced nature's fury http://t.co/uXtKe4mW8q http://t.co/StjqCRJMQn""",https://twitter.com/smanian11/status/592659034643234816,Not Relevant,Nepal
'592663717092921344',Mon Apr 27 12:16:55 +0000 2015,geecologist,15584745,en,113.299994,23.384954,"Transferring in China, will be in #Nepal to help @ActionAid team in a few hours. Please help our response http://t.co/2la0wFSxas #NepalQuake",https://twitter.com/geecologist/status/592663717092921344,Response Efforts,Nepal
'592664384108888065',Mon Apr 27 12:19:35 +0000 2015,HarryLee2014,2602690699,en,123.043957,41.106373,I hope everyone that suffered from the NepalEarthqua will be better __F_ÀB__F_ÀB__F_ÀB #NepalEarthquake,https://twitter.com/HarryLee2014/status/592664384108888065,Not Relevant,Nepal
'592664844530262016',Mon Apr 27 12:21:24 +0000 2015,man079,46090945,en,150.900544,-33.870488,@QandA #ArthurSinodinos Fixing buildings in #NepalEarthquake ? Mate! How about be starting by saving human life.,https://twitter.com/man079/status/592664844530262016,Not Relevant,Nepal
'592672570220118016',Mon Apr 27 12:52:06 +0000 2015,BixberNavy,152197567,en,85.329826,27.69482,ÛÏ@woo_yeonhee: @BixberNavy are u alright?  #PrayfornepalÛ i am. Probably safer rn.,https://twitter.com/BixberNavy/status/592672570220118016,Not Relevant,Nepal
'592672788789501952',Mon Apr 27 12:52:58 +0000 2015,vishalkvvk,3165882207,en,-0.426594,51.499443,@OrganiserWeekly please can u send information on RSS involvement in Nepal earthquake relief.,https://twitter.com/vishalkvvk/status/592672788789501952,Not Relevant,Nepal
'592673831719960576',Mon Apr 27 12:57:07 +0000 2015,rudepen,104739452,en,85.31741,27.683771,Kal Mochan a temple in Tripureswor constructed in 1874 on the bank of Bagmati river looks like this #NepalEarthquake http://t.co/HOeX4i6sGQ,https://twitter.com/rudepen/status/592673831719960576,Infrastructure Damage,Nepal
'592679977881083904',Mon Apr 27 13:21:32 +0000 2015,rosiita,13659082,en,-87.62814,41.89426,Oh my god _Á3 https://t.co/R8eagsKxdp,https://twitter.com/rosiita/status/592679977881083904,Not Relevant,Nepal
'592681251389251586',Mon Apr 27 13:26:36 +0000 2015,SIVORI752,2860585393,en,151.215629,-33.887502,Peshawar &amp; Nepal are affected by reading and the only source is to continue living with depth of knowledge. AUS has $25 mil damage and OK xx,https://twitter.com/SIVORI752/status/592681251389251586,Not Relevant,Nepal
'592682762131365889',Mon Apr 27 13:32:36 +0000 2015,DeepakShu01,314478404,en,80.912584,26.853652,Real face and thought of #aamaadmiparty about #NepalEarthquake @PathanAsmakhan  https://t.co/sNUT2N8aDD,https://twitter.com/DeepakShu01/status/592682762131365889,Response Efforts,Nepal
'592683151987765250',Mon Apr 27 13:34:09 +0000 2015,AHANASTYLES,2412431610,en,76.935621,31.721022,@NiallOfficial u must also tweet or do something for Nepal trajedy I think u and Louis dont even care ....,https://twitter.com/AHANASTYLES/status/592683151987765250,Not Relevant,Nepal
'592686533423013888',Mon Apr 27 13:47:35 +0000 2015,kellie4brendan,117238554,en,-84.90541,34.383024,Sending prayers to Nepal! #GodBless #NepalQuake #USA,https://twitter.com/kellie4brendan/status/592686533423013888,Not Relevant,Nepal
'592688100247281664',Mon Apr 27 13:53:49 +0000 2015,RaviBala18,1890528997,en,86.18349,22.80419,"@manoharparrikar @Gen_VKSingh. Sirs, let's salute# Gorkha Rifles# for completeing 200 years. FM. Sam Manekshaw was from this regiment.",https://twitter.com/RaviBala18/status/592688100247281664,Not Relevant,Nepal
'592691628806164481',Mon Apr 27 14:07:50 +0000 2015,artbydirt,2182426622,en,-88.281131,40.10168,Harleyparts Artwork made tomakea difference #artbydirt.com #DaytimeEmmys #RHOAReunion #ThankYouPM #CapitalSTB #Nepal http://t.co/uDhesACDko,https://twitter.com/artbydirt/status/592691628806164481,Not Relevant,Nepal
'592692425887449089',Mon Apr 27 14:11:00 +0000 2015,njblr,69033687,en,77.565067,13.03811,Our PM never gets tired. Proud that I voted for PM Modi. https://t.co/10SmKw8QoZ,https://twitter.com/njblr/status/592692425887449089,Response Efforts,Nepal
'592692738551844868',Mon Apr 27 14:12:15 +0000 2015,Lady_Mac_vG,2180597557,en,-111.989326,33.604151,Prayers #Nepal,https://twitter.com/Lady_Mac_vG/status/592692738551844868,Not Relevant,Nepal
'592693903863717889',Mon Apr 27 14:16:53 +0000 2015,ShekharGupta,2574072036,en,77.200512,28.546549,"2 Nehru statements in 1950, March &amp; Dec, were read in Nepal as implying it was an Indian buffer state. Relationship got off on a false note",https://twitter.com/ShekharGupta/status/592693903863717889,Not Relevant,Nepal
'592694489187262469',Mon Apr 27 14:19:12 +0000 2015,W7VOA,17919393,en,88.441167,22.649861,"I'm informed by @GainsVik that at one point today 14 planes were circling, awaiting landing clearance for KTM. #aviation #NepalQuake",https://twitter.com/W7VOA/status/592694489187262469,Not Relevant,Nepal
'592700086481756164',Mon Apr 27 14:41:27 +0000 2015,iamumbarkar,2618659071,en,-93.813834,41.602245,"Oh my god! What is happening? After #Nepal #NepalEarthquake, India gets terrible #earthquake #EarthquakeAgain https://t.co/nKAEzYtolx",https://twitter.com/iamumbarkar/status/592700086481756164,Not Relevant,Nepal
'592700585570361344',Mon Apr 27 14:43:26 +0000 2015,wquai,1342119842,en,-122.39278,37.778769,Video on the Avalanche at base camp. #NepalEarthquake http://t.co/pMN9ZmizgM,https://twitter.com/wquai/status/592700585570361344,Infrastructure Damage,Nepal
'592701154087297024',Mon Apr 27 14:45:41 +0000 2015,ivak99,22332332,en,103.836068,1.306094,https://t.co/Dv5sV6Ujzd. Hi @avinash pl RT #NepalQuakeRelief  effort of #incrisisrelief online volunteer group tht i am part of,https://twitter.com/ivak99/status/592701154087297024,Not Relevant,Nepal
'592701435227287552',Mon Apr 27 14:46:48 +0000 2015,gurdena,600137552,en,-9.135299,38.769311,At least 5 people I know are missing #Nepal..Very worrying..but it also shows I know some amazing people #workinginNepal or #climbingEverest,https://twitter.com/gurdena/status/592701435227287552,Urgent Needs,Nepal
'592703281325039616',Mon Apr 27 14:54:08 +0000 2015,CrushOnDiArts,1380355501,en,-79.123472,43.838451,I hope whatever wrong shade of lipstick you wear or dirt on your sneakers doesn't affect your day too much.  https://t.co/kREF9cjkM0,https://twitter.com/CrushOnDiArts/status/592703281325039616,Not Relevant,Nepal
'592703386425896960',Mon Apr 27 14:54:33 +0000 2015,lbhartwick,98297603,en,-76.475897,44.264253,Can't complain about a thing in my life right now when I think about Nepal. So heartbreaking. I am so fortunate and shouldn't forget that.,https://twitter.com/lbhartwick/status/592703386425896960,Not Relevant,Nepal
'592705571691831297',Mon Apr 27 15:03:14 +0000 2015,rahul198691,3050368597,en,81.832706,25.428278,@anjanaomkashyap oh my god I think it is picture from Nepal..is tarha fake flop show hai tumhara very bad,https://twitter.com/rahul198691/status/592705571691831297,Not Relevant,Nepal
'592705648682528768',Mon Apr 27 15:03:33 +0000 2015,SirSperstad,355987794,en,-89.292628,43.037118,Crazy earthquake in Nepal that has killed thousands and displaced even more..,https://twitter.com/SirSperstad/status/592705648682528768,Other Relevant Information,Nepal
'592709036170149890',Mon Apr 27 15:17:00 +0000 2015,romluna,272765624,en,123.979421,10.315675,Life is so unpredictable.. #NepalEarthquake,https://twitter.com/romluna/status/592709036170149890,Not Relevant,Nepal
'592709599750443009',Mon Apr 27 15:19:15 +0000 2015,_desireemcc,715016025,en,-104.954043,39.762256,God bless them &amp; their families. Such a tragedy. https://t.co/jTQ9o8dZVm,https://twitter.com/_desireemcc/status/592709599750443009,Not Relevant,Nepal
'592720224941690881',Mon Apr 27 16:01:28 +0000 2015,gokulsajith,3104812166,en,76.017366,10.834103,"Unlucky days for japan, hope they can recover soon #Nepal",https://twitter.com/gokulsajith/status/592720224941690881,Not Relevant,Nepal
'592720602596794368',Mon Apr 27 16:02:58 +0000 2015,mohitgrover77,424120360,en,77.984759,29.15169,Watch 'Jakhm' 'Kha Tum Chale Gye' from #MyIdol @sweetasingh From #Kathmandu.  Really Emotional. #MyIdol Is Brave. PlZ God #KeepMyIdolSafe,https://twitter.com/mohitgrover77/status/592720602596794368,Not Relevant,Nepal
'592731091057901572',Mon Apr 27 16:44:39 +0000 2015,JShreedhar,2194144675,en,75.023564,15.431361,@MosesSapir @SrBachchan stop mosses this for some time because of Nepal disaster. I am big fan of amithabh,https://twitter.com/JShreedhar/status/592731091057901572,Not Relevant,Nepal
'592731744077492224',Mon Apr 27 16:47:14 +0000 2015,SivanRajah,89667658,en,102.94187,1.843924,Luck I didn't go Nepal on the 25th like I planned...my prayers for those in Nepal...,https://twitter.com/SivanRajah/status/592731744077492224,Not Relevant,Nepal
'592732012370382849',Mon Apr 27 16:48:18 +0000 2015,h_mahendru,1031733936,en,77.337443,28.364858,Where is the Presstitute ?they have shown RaGa in kadrnath but not shown the hard work done by RSS in the remote areas of Nepal Bihar WB AsM,https://twitter.com/h_mahendru/status/592732012370382849,Not Relevant,Nepal
'592732198521982979',Mon Apr 27 16:49:03 +0000 2015,Scriptte_Nidhi,108227188,en,85.346937,27.745399,I just wish it all to be bad dream when i wake up tomorrow so that i can worry about my college assignments #NepalQuake,https://twitter.com/Scriptte_Nidhi/status/592732198521982979,Not Relevant,Nepal
'592733633548558336',Mon Apr 27 16:54:45 +0000 2015,_abbbbbs_,1131503988,en,-84.292382,37.571169,Oh Nepal. My heart is with you. _äC_äC_äC,https://twitter.com/_abbbbbs_/status/592733633548558336,Not Relevant,Nepal
'592733735134564352',Mon Apr 27 16:55:09 +0000 2015,niladri_biswas4,2989038129,en,77.122192,28.706121,"Delhi to send food, water to Nepal http://t.co/ZLwDflVMCp via @sonalndtv @AamAadmiParty @Yr_Conscience @AAPInNews @ArvindKejriwal",https://twitter.com/niladri_biswas4/status/592733735134564352,Response Efforts,Nepal
'592736467539099648',Mon Apr 27 17:06:01 +0000 2015,bikal_kharel,1468988874,en,88.100975,26.655067,Earthquake sucks !!! :'( ...god save my motherland #NEPAL http://t.co/xY3L1hFnFH,https://twitter.com/bikal_kharel/status/592736467539099648,Not Relevant,Nepal
'592743087971119104',Mon Apr 27 17:32:19 +0000 2015,NadiaZehra,292467181,en,73.010548,33.670566,Layers of after shook have snatched nights from dreamy eyes.  Feel sorrow for Nepal and not much less for ceiling less Peshawar.,https://twitter.com/NadiaZehra/status/592743087971119104,Not Relevant,Nepal
'592744321536925696',Mon Apr 27 17:37:13 +0000 2015,lissettemc,95344962,en,83.95,28.216667,Some places are just hapoy and beautiful.  #nepal #adventure #travel #traveldiaries #loveyourlifeÛ_ https://t.co/ZR8eqqefgR,https://twitter.com/lissettemc/status/592744321536925696,Not Relevant,Nepal
'592744433805873153',Mon Apr 27 17:37:40 +0000 2015,SierraD97,249849930,en,-75.630662,45.385817,Thank god.... http://t.co/mfmT1kyrFp,https://twitter.com/SierraD97/status/592744433805873153,Not Relevant,Nepal
'592745521695035393',Mon Apr 27 17:41:59 +0000 2015,ksharif582,2911585526,en,55.28689,25.261338,I love nepal http://t.co/z7uT2DGkgE,https://twitter.com/ksharif582/status/592745521695035393,Not Relevant,Nepal
'592746441443037185',Mon Apr 27 17:45:38 +0000 2015,AshwinAlex52964,2465984029,en,76.557327,8.904416,Time for humens to learn about the impacts they make on the global earth. May the souls rest in place #NepalEarthquake #NatureIsSpeaking,https://twitter.com/AshwinAlex52964/status/592746441443037185,Not Relevant,Nepal
'592746718711705600',Mon Apr 27 17:46:45 +0000 2015,gauravcsawant,177886974,en,77.336775,28.569724,Stay strong. This too shall pass https://t.co/SQ5pgnnwp0,https://twitter.com/gauravcsawant/status/592746718711705600,Not Relevant,Nepal
